id_deputado,nome_completo,sexo,uf,partido_atual,profissao,eleicao_ocupacao,eleicao_grau_instrucao,eleicao_partido,situacao,data_nascimento,data_falecimento,ano_inicio,data_saida,soma_documento,soma_glosa,soma_liquido
74253,Julio Luiz Baptista Lopes,M,RJ,PP,295,44,Superior completo,PP,L,1959-04-06,,2003,,813.37,0.0,813.37
74254,Leonardo Carneiro Monteiro Picciani,M,RJ,PMDB,404,26,Superior completo,PMDB,E,1979-11-06,,2003,,628586.5899999982,1881.8400000000001,626704.7499999981
74255,Maria Lucia,,RJ,PMDB,436,258,Superior completo,PSB,,1961-11-20,,2003,,0,0,0
74256,Reinaldo Betão,,RJ,PL,436,,,,,,,2003,,0,0,0
74257,Renato Cozzolino Sobrinho,M,RJ,PDT,368,90,Superior completo,PR,E,1956-01-28,,2003,,21840.380000000005,0.0,21840.380000000005
74258,Sandro Matos Pereira,M,RJ,PR,399,,,,V,1970-04-22,,2003,,0,0,0
74259,Vieira Reis,,RJ,PMR,436,,,,,,,2003,,0,0,0
74260,Amauri Robledo Gasques,,SP,PRONA,436,,,,,,,2003,,0,0,0
74261,Bispo João Batista,,SP,PFL,436,,,,,,,2003,,0,0,0
74262,Carlos Henrique Focesi Sampaio,M,SP,PSDB,243,26,Superior completo,PSDB,E,1963-03-31,,2003,,928004.1199999984,14308.24999999999,913313.9899999978
74263,Cláudio Magrão De Camargo Cre,M,SP,PPS,1,,,,S,1951-07-06,,2003,,0,0,0
74264,Devanir Ribeiro,M,SP,PT,328,366,Ensino fundamental completo,PT,E,1944-02-02,,2003,,1376118.7700000012,25347.690000000028,1350132.0800000003
74265,Dimas Eduardo Ramalho,M,SP,PPS,392,26,Superior completo,PPS,V,1954-08-13,,2003,,624583.8000000004,2956.8100000000004,621626.990000001
74266,Durval Orlato,,SP,PT,436,397,Superior completo,PT,,1964-04-21,,2003,,0,0,0
74267,Edna Macedo,,SP,PTB,436,145,Ensino médio completo,PT,,1952-06-11,,2003,,0,0,0
74268,Elimar Máximo Damasceno,,SP,PRONA,436,,,,,,,2003,,0,0,0
74269,Enéas Ferreira Carneiro,M,SP,PR,196,,,,V,1938-11-05,2007-05-06,2003,,0,0,0
74270,Gilberto Nascimento,,SP,PMDB,436,178,Ensino fundamental completo,PDT,,1968-01-27,,2003,,0,0,0
74271,Ildeu Araujo,,SP,S.PART.,436,,,,,,,2003,,0,0,0
74272,Jamil Murad,,SP,PCDOB,436,228,Superior completo,PSB,,1960-11-16,,2003,,0,0,0
74273,Jefferson Alves De Campos,M,SP,PSD,141,26,Superior completo,PSB,E,1964-10-26,,2003,2011-11-01,1553486.9900000042,26670.620000000028,1469165.7500000037
74274,José Eduardo Martins Cardozo,M,SP,PT,199,,,,L,1959-04-18,,2003,,462225.5099999999,8086.279999999997,454139.23000000004
74275,José Mentor Guilherme De Mello Netto,M,SP,PT,199,199,Superior completo,PT,E,1948-09-30,,2003,,1230766.4700000016,10619.080000000007,1196697.8700000003
74276,Jovino Cândido,,SP,PV,436,245,Superior completo,PT,,1978-04-26,,2003,,0,0,0
74277,Antonio Adolpho Lobbe Neto,M,SP,PSDB,169,26,Superior completo,PSDB,E,1957-06-18,,2003,,574081.85,2524.8899999999976,571556.96
74278,Francisco Marcelo Ortiz Filho,M,SP,PV,199,199,Superior completo,PV,E,1934-12-26,,2003,,549838.06,13543.260000000002,536294.7999999998
74279,Marcos Abraão,,SP,PFL,436,228,Superior completo,PSB,,1960-11-16,,2003,,0,0,0
74280,Professor Irapuan Teixeira,,SP,PRONA,436,,,,,,,2003,,0,0,0
74281,Roberto Gouveia,,SP,PT,436,160,Ensino médio completo,PMDB,,1952-03-01,,2003,,0,0,0
74282,Vanderlei Assis,,SP,PRONA,436,,,,,,,2003,,0,0,0
74283,Vicente Paulo Da Silva,M,SP,PT,346,26,Superior completo,PT,E,1956-04-08,,2003,,1212927.4999999993,28431.060000000023,1182188.5399999993
74284,Walter Meyer Feldman,M,SP,PSB,196,26,Superior completo,PSDB,E,1954-01-29,,2003,2013-10-08,529645.3200000002,6386.069999999999,515259.25000000064
74285,Carlos Augusto Abicalil,M,MT,PT,419,,,,E,1962-01-23,,2003,,459717.1300000011,2901.3599999999997,456815.77000000107
74286,Thelma Pimentel Figueiredo De Oliveira,F,MT,PSDB,54,,,,E,1957-10-30,,2003,,516949.1900000007,1389.0800000000002,515560.11000000057
74287,José Roberto Arruda,,DF,PFL,436,,,,,1964-10-08,,2003,,0,0,0
74288,Maninha,,DF,PT,436,228,Ensino médio completo,PTB,,1954-12-30,,2003,,0,0,0
74289,José Fuscaldi Cesilio,M,GO,PTB,160,,,,E,1940-09-28,,2003,,542745.8400000002,642.9399999999998,542102.9000000001
74290,Carlos Alberto Leréia Da Silva,M,GO,PSDB,372,26,Ensino fundamental completo,PSDB,E,1961-06-19,,2003,,1211411.8500000024,9286.990000000002,1202124.8600000031
74291,José Arnon Cruz Bezerra De Menezes,M,CE,PTB,196,196,Superior completo,PTB,E,1951-08-13,,1995,,1792552.2900000038,14679.540000000005,1777872.7500000044
74294,Gonzaga Mota,,CE,PSDB,436,,,,,,,1991,,0,0,0
74295,Inácio Francisco De Assis Nunes Arruda,,CE,PCDOB,436,,,,,,,1995,,0,0,0
74297,José Linhares Ponte,M,CE,PP,316,397,Superior completo,PP,E,1930-10-21,,1991,,1394169.8,1889.7699999999998,1389143.9899999995
74298,José Barroso Pimentel,M,CE,PT,383,,,,E,1953-10-16,,1995,,265650.4,1894.3400000000004,263756.0600000002
74299,Leonidas Cristino,,CE,PSDB,436,,,,,,,1995,,0,0,0
74300,Antonio Marcelo Teixeira Sousa,M,CE,PR,120,26,Superior completo,PR,E,1957-04-06,,1995,2007-03-12,668207.489999997,14114.630000000003,654092.8599999971
74301,Nelson Otoch,,CE,PSDB,436,,,,,,,1995,,0,0,0
74303,Pimentel Gomes,,,,436,,,,,,,1995,,0,0,0
74304,Pinheiro Landim,,CE,PMDB,436,,,,,,,1991,,0,0,0
74305,Roberto Pessoa E Outros,,CE,PFL,436,,,,,,,1995,,0,0,0
74306,Rommel Feijo,,CE,PSDB,436,,,,,,,1995,,0,0,0
74307,Ubiratan Aguiar,,,,436,,,,,,,1991,,0,0,0
74308,Vicente Ferreira De Arruda Coelho,M,CE,PROS,430,199,Superior completo,PR,E,1929-05-17,,1995,2013-10-04,1533149.7499999998,3353.369999999999,1529796.3800000001
74309,José Gerardo Oliveira De Arruda Filho,M,CE,PMDB,399,26,Ensino médio completo,PMDB,E,1959-04-30,,1995,,801977.9499999993,3570.8699999999985,798407.0799999986
74310,Alberto Tavares Silva,M,PI,PMDB,286,,,,V,1918-11-10,2009-09-28,1995,,128061.41999999997,2439.8500000000004,125621.56999999992
74312,Benedito De Carvalho Sá,M,PI,PSB,196,,,,V,1946-12-27,,1991,,1144.04,0.0,1144.04
74313,Ciro Nogueira Lima Filho,M,PI,PP,225,,,,E,1968-11-21,,1991,,702064.4000000013,20317.93,681746.4700000014
74315,Heráclito De Sousa Fortes,,PI,PFL,436,,,,,,,1995,,0,0,0
74316,João Henrique,,,,436,,,,,,,1991,,0,0,0
74317,Júlio César De Carvalho Lima,M,PI,PSD,313,26,Superior completo,DEM,E,1948-08-25,,1995,2011-10-26,1581362.48,40420.340000000004,1532289.0299999996
74318,Mussa De Jesus Demes,M,PI,DEM,180,,,,V,1939-12-08,2008-11-05,1991,2007-04-23,0,0,0
74319,José Francisco Paes Landim,M,PI,PTB,358,199,Superior completo,PTB,E,1937-03-23,,1991,,1679230.0600000075,23889.40000000001,1606309.6600000071
74321,Carlos Alberto De Sousa Rosado,M,RN,PP,278,26,Superior completo,DEM,E,1948-12-23,,1995,2013-09-26,925427.2300000006,1635.1300000000003,911692.1000000006
74324,Henrique Eduardo Lyra Alves,M,RN,PMDB,99,26,Superior completo,PMDB,E,1948-12-09,,1991,,1404510.9300000016,28840.26,1375631.3500000027
74325,Ibere Ferreira,,RN,PFL,436,,,,,,,1991,,0,0,0
74326,Laire Rosado,,RN,PMDB,436,,,,,,,1991,,0,0,0
74327,Ney Lopes De Souza,,RN,PFL,436,,,,,,,1991,,0,0,0
74328,Adauto Pereira,,,,436,,,,,,,1991,,0,0,0
74329,Mário Assad Júnior,,,,436,,,,,,,1999,,0,0,0
74333,Márcio Matos,,PR,PT,436,314,Superior completo,PSC,,1957-05-01,,1995,,0,0,0
74335,Edson Menezes Da Silva,,,PCDOB,436,,,,,,,1995,,0,0,0
74337,Milton João Soares Barbosa,M,BA,PSC,205,5,Superior incompleto,PSC,S,1954-12-28,,1991,,128399.52999999997,1913.9,126485.62999999998
74338,Jamil Haddad,,RJ,PSB,436,,,,,,,1991,,0,0,0
74339,Luiz Salomão,,,,436,,,,,,,1991,,0,0,0
74340,Airton Antonio Soligo,,RR,PPB,436,,,,,,,1999,,0,0,0
74341,Almir Morais Sá,M,RR,PR,225,199,Superior completo,PR,E,1953-09-30,,1999,,155296.90999999992,2.75,155294.15999999992
74342,Badu Picanço,,AP,PL,436,,,,,,,1999,,0,0,0
74343,Dr. Benedito Dias,,AP,PPB,436,,,,,,,1999,,0,0,0
74344,Eduardo Seabra,,AP,PTB,436,,,,,,,1999,,0,0,0
74345,Evandro Costa Milhomen,M,AP,PCDOB,230,245,Superior completo,PCDOB,E,1962-04-21,,1999,,1550458.0699999973,18889.91,1529568.1599999922
74346,Jurandil Dos Santos Juarez,M,AP,PMDB,187,26,Superior completo,PMDB,E,1950-03-12,,1999,,605675.2899999999,5187.390000000002,600487.9000000004
74347,Deusdeth Antônio Corrêa Pantoja,,PA,PFL,436,,,,,,,1999,,0,0,0
74348,Valdir Ganzer,,PA,PT,436,,,,,,,1991,,0,0,0
74349,João Batista Oliveira De Araujo,,PA,PT,436,,,,,,,1999,,0,0,0
74350,Jorge Costa,,,,436,,,,,,,1999,,0,0,0
74351,Josué Bengtson,M,PA,PTB,108,245,Ensino fundamental incompleto,PTB,E,1944-05-27,,1999,,921264.7200000035,52581.67999999999,868683.040000004
74352,Nilson Pinto De Oliveira,M,PA,PSDB,81,397,Superior completo,PSDB,E,1952-03-25,,1999,,839117.469999999,2033.490000000001,837083.9799999987
74353,Renildo Leal Santos,,PA,PMDB,436,,,,,,,1999,,0,0,0
74354,Zenaldo Rodrigues Coutinho Júnior,M,PA,PSDB,199,26,Superior completo,PSDB,V,1961-02-04,,1999,,583279.2300000002,1507.3399999999997,581771.8900000002
74355,Francisco Garcia Rodrigues,,AM,PFL,436,,,,,,,1999,,0,0,0
74356,Silas Câmara,M,AM,PSD,399,26,Superior completo,PSC,E,1962-12-15,,1999,2011-10-26,1945956.1000000015,134769.37,1786986.7300000018
74357,Vanessa Grazziotin,F,AM,PCDOB,332,,,,E,1961-06-29,,1999,,660002.4599999989,8196.069999999998,651806.3899999983
74358,Agnaldo Muniz,M,RO,PSC,199,,,,S,1970-08-31,,1999,2010-11-10,68225.03,0.0,68225.03
74359,Nilton Balbino,M,RO,PTB,399,228,Superior completo,PTB,E,1960-02-09,,1999,,1021749.4299999977,5789.41,1015960.0199999977
74360,Sérgio Siqueira De Carvalho,,RO,PSDB,436,,,,,,,1999,,0,0,0
74361,Hildebrando Pascoal,,,PFL,436,,,,,,,1999,,0,0,0
74362,Ildefonço Cordeiro,,,,436,,,,,,,1999,,0,0,0
74363,Márcio Miguel Bittar,M,AC,PSDB,367,334,Ensino médio completo,PSDB,E,1963-06-28,,1999,,990846.639999999,4861.51,985439.149999999
74364,Marcos Afonso Pontes De Souza,,AC,PT,436,,,,,,,1999,,0,0,0
74365,Nilson Moura Leite Mourão,M,AC,PT,130,,,,E,1952-04-01,,1999,,449249.97999999934,1506.5899999999992,447743.38999999943
74366,João Campos De Araújo,M,GO,PSDB,370,26,Superior completo,PSDB,E,1962-12-28,,2003,,1389104.7100000025,29958.57000000001,1359146.1400000022
74367,Leandro Vilela Velloso,M,GO,PMDB,160,245,Superior incompleto,PMDB,E,1975-11-07,,2003,,1291653.2599999995,15785.039999999997,1264553.76
74368,Leonardo Moura Vilela,M,GO,PSDB,196,245,Superior completo,PSDB,L,1963-12-22,,2003,,719281.4500000024,5707.119999999997,713574.3300000026
74369,Neyde Aparecida,,GO,PT,436,,,,,,,2003,,0,0,0
74370,Raquel Figueiredo Alessandri Teixeira,F,GO,PSDB,397,,,,E,1946-11-24,,2003,,567447.11,15396.340000000004,552050.7699999997
74371,Rubens Otoni Gomide,M,GO,PT,176,26,Superior completo,PT,E,1956-02-06,,2003,,1364880.4900000044,7088.589999999999,1357791.9000000043
74372,João Sandes Júnior,M,GO,PP,256,26,Superior completo,PP,E,1959-04-28,,2003,,1393582.6800000004,3956.1000000000004,1385028.5800000003
74373,Antonio Carlos Biffi,M,MS,PT,368,26,Superior completo,PT,E,1952-03-09,,2011,,1520203.0100000054,11900.099999999986,1483432.7100000037
74374,Geraldo Resende Pereira,M,MS,PMDB,196,196,Superior completo,PMDB,E,1955-04-20,,2003,,1653485.6099999938,25628.640000000032,1627856.969999996
74375,Murilo Zauith,,MS,PFL,436,,,,,,,2003,,0,0,0
74376,Vander Luiz Dos Santos Loubet,M,MS,PT,220,26,Superior completo,PT,E,1964-01-22,,2003,,1649483.0500000098,16254.779999999992,1597701.7700000103
74377,André Zacharow,M,PR,PMDB,249,310,Superior completo,PMDB,E,1939-07-07,,2003,,1179485.0400000028,18459.76000000001,1160875.2800000024
74378,Assis Miguel Do Couto,M,PR,PT,189,189,Ensino fundamental completo,PT,E,1961-10-17,,2007,,1513596.43000001,5154.37,1508442.0600000096
74379,Cezar Augusto Carollo Silvestri,M,PR,PPS,398,26,Superior completo,PPS,L,1954-08-01,,2003,,523998.7999999993,6117.47,517903.7399999988
74380,Colombo,,PR,PT,436,228,Superior completo,PSB,,1954-01-05,,2003,,0,0,0
74381,Dra. Clair,,PR,PT,436,,,,,,,2003,,0,0,0
74382,Eduardo Francisco Sciarra,M,PR,PSD,398,26,Superior completo,DEM,E,1952-10-05,,2003,2011-10-26,1416946.4300000016,7564.519999999998,1409381.910000002
74383,Fernando Lúcio Giacobo,M,PR,PR,399,26,Ensino médio completo,PR,E,1970-12-17,,2003,,1588990.1100000094,64866.660000000025,1505901.5900000082
74385,Hidekazu Takayama,M,PR,PSC,37,26,Superior completo,PSC,E,1948-04-20,,2003,,1443358.7300000072,10285.719999999996,1427930.2000000076
74386,Adelor Vieira,,SC,PMDB,436,,,,,,,2003,,0,0,0
74387,Ivan Ranzolin,,SC,PP,436,45,Superior completo,DEM,,1945-06-03,,2003,,0,0,0
74388,Jorge Catarino Leonardeli Boeira,M,SC,PP,131,398,Superior completo,PT,E,1955-11-05,,2003,2013-05-16,781380.7099999959,4196.699999999998,777184.0099999962
74389,Mauro Passos,,SC,PT,436,,,,,,,2003,,0,0,0
74390,Paulo Afonso,,SC,PMDB,436,,,,,,,2003,,0,0,0
74391,Cláudio Antônio Vignatti,M,SC,PT,74,,,,E,1967-02-02,,2003,,571818.3699999995,4732.979999999998,567085.3899999998
74392,Odacir Zonta,M,SC,PP,231,26,Superior completo,PP,S,1945-07-18,,2003,,751202.1000000037,31358.379999999994,719843.720000002
74393,Érico Ribeiro,,RS,PP,436,,,,,,,2003,,0,0,0
74394,Francisco Turra,,RS,PP,436,,,,,,,2003,,0,0,0
74395,José Otávio Germano,M,RS,PP,199,26,Superior completo,PP,E,1962-04-21,,2003,,1556659.9400000032,15215.639999999994,1541444.3000000007
74396,Kelly Moraes,,RS,PTB,436,,,,,,,2003,,0,0,0
74397,Luciana Krebs Genro,F,RS,PSOL,275,,,,E,1971-01-17,,2003,,472791.4499999998,15094.480000000012,457696.96999999945
74398,Maria Do Rosário Nunes,F,RS,PT,150,289,Superior completo,PT,L,1966-11-22,,2003,,666902.2399999982,8951.849999999999,657950.3899999985
74399,Onyx Dornelles Lorenzoni,M,RS,DEM,224,26,Superior completo,DEM,E,1954-10-03,,2003,,1538785.4100000004,11192.590000000004,1530348.6899999985
74400,Paulo Roberto Severo Pimenta,M,RS,PT,193,26,Superior completo,PT,E,1965-03-19,,2003,,1453615.469999995,39780.07999999995,1405825.899999997
74401,José Ivo Sartori,,RS,PMDB,436,,,,,,,2003,,0,0,0
74402,Enio Tatico,,GO,PTB,436,,,,,,,2003,,0,0,0
74403,Selma Schons,,PR,PT,436,228,Superior completo,PSB,,1954-01-05,,2003,,0,0,0
74404,Alvaro Gaudencio Neto,,PB,PFL,436,,,,,,,1995,,0,0,0
74405,Armando Abilio Vieira,M,PB,PTB,196,196,Superior completo,PTB,S,1944-12-29,,1995,,879622.5199999996,9067.740000000002,870554.7800000005
74407,Efraim Morais,,PB,PFL,436,,,,,,,1991,,0,0,0
74408,Enivaldo Ribeiro,,PB,PPB,436,,,,,,,1995,,0,0,0
74412,Jose Luiz Clerot,,PB,PMDB,436,,,,,,,1991,,0,0,0
74414,Wilson Leite Braga,M,PB,PMDB,199,,,,E,1931-07-18,,1995,,565155.2200000001,7059.010000000002,558096.2099999998
74415,Antonio Geraldo,,PE,PFL,436,,,,,,,1991,,0,0,0
74416,Eduardo Henrique Accioly Campos,,PE,PSB,436,,,,,,,1995,,0,0,0
74417,Fernando Dantas Ferro,M,PE,PT,28,398,Superior completo,PT,E,1951-09-05,,1995,,1442154.9200000002,7666.979999999998,1434487.94
74419,Luiz Gonzaga Patriota,M,PE,PSB,287,199,Superior completo,PSB,E,1946-04-26,,1995,,1707774.3600000052,86052.51999999999,1620979.2300000065
74421,Inocêncio Gomes De Oliveira,M,PE,PR,196,26,Superior completo,PR,E,1938-10-21,,1991,,930828.8399999955,8442.56,922206.879999995
74422,João Colaço,,PE,PSB,436,,,,,,,1995,,0,0,0
74423,José Severiano Chaves,M,PE,PTB,68,26,Superior completo,PTB,E,1942-06-08,,1995,,1478034.5199999996,7298.319999999999,1459766.1999999995
74425,José Mendonça Bezerra,M,PE,DEM,276,,,,E,1936-01-18,,1991,2007-04-23,628271.7200000003,4849.3,623422.4200000004
74426,José Múcio Monteiro Filho,M,PE,PTB,201,,,,V,1948-09-25,,1991,,0,0,0
74427,Luiz Piauhylino De Mello Monteiro,,PE,PSDB,436,,,,,,,1991,,0,0,0
74428,José Mendonça Bezerra Filho,M,PE,DEM,40,44,Superior completo,DEM,E,1966-07-12,,1995,,950764.1600000003,2502.46,948261.7000000004
74430,Osvaldo Coelho,,PE,PFL,436,,,,,,,1991,,0,0,0
74431,Pedro Correa,,PE,PFL,436,,,,,,,1991,,0,0,0
74433,Roberto Magalhães Melo,M,PE,DEM,199,,,,E,1933-07-17,,1991,2007-04-23,372850.4599999999,3428.3400000000006,369422.1199999997
74434,Salatiel Sousa Carvalho,,PE,PPB,436,,,,,,,1991,,0,0,0
74435,Severino Sérgio Estelita Guerra,M,PE,PSDB,331,101,Superior completo,PSDB,E,1947-11-09,,1991,,741373.090000001,374.08999999999986,740999.0000000008
74436,Severino Cavalcanti,,PE,PPB,436,,,,,,,1995,,0,0,0
74439,Wolney Queiroz Maciel,M,PE,PDT,399,26,Superior incompleto,PDT,E,1972-12-12,,1995,,1468673.3899999997,8830.11,1459564.8799999976
74440,Alberico Cordeiro,,AL,PTB,436,,,,,,,1991,,0,0,0
74441,Augusto Cesar Cavalcante Farias,M,AL,PTB,0,,,,E,1956-12-29,,1991,,614638.7200000003,11380.170000000004,603258.5500000004
74442,Sérgio Sebastião De Barros,,AC,PDT,436,,,,,,,1999,,0,0,0
74443,Igor Pugliesi Avelino,,TO,PMDB,436,,,,,,,1999,,0,0,0
74444,Amarildo Martins Da Silva,,TO,PPB,436,,,,,,,1999,,0,0,0
74445,João Castelo,,MA,PSDB,436,,,,,,,1999,,0,0,0
74446,Jose Antonio Almeida,,MA,PSB,436,,,,,,,1999,,0,0,0
74447,Nice Lobão,F,MA,PSD,410,26,Ensino médio completo,DEM,E,1936-10-29,,1999,2011-10-26,159546.87999999974,7.49,159539.38999999975
74448,Paulo Celso Fonseca Marinho,,MA,PSC,436,,,,,,,1999,,0,0,0
74449,Pedro Fernandes Ribeiro,M,MA,PTB,241,26,Superior completo,PTB,L,1949-03-02,,1999,,638647.8399999993,4040.3199999999997,634607.5199999989
74450,Adolfo Marinho,,,PSDB,436,,,,,,,1999,,0,0,0
74451,Francisco Almeida Lima,,CE,PMDB,436,,,,,,,1999,,0,0,0
74452,Antonio Cambraia,,CE,PSDB,436,,,,,,,1999,,0,0,0
74453,Chiquinho Feitosa,,CE,PSDB,436,,,,,,,1999,,0,0,0
74454,Eunício Lopes De Oliveira,M,CE,PMDB,424,,,,E,1952-09-30,,1999,,493415.08999999857,514.2099999999999,492900.87999999867
74455,Leonardo Rosario De Alcântara,M,CE,PR,206,,,,E,1972-12-05,,1999,2007-03-12,644817.0299999993,1250.7200000000003,643566.3099999991
74456,Manoel Salviano Sobrinho,M,CE,PSD,402,196,Superior completo,PSDB,E,1939-09-24,,1999,2011-10-26,1532532.4999999953,6516.73,1526015.7699999954
74457,Moroni Torgan,,CE,PSDB,436,,,,,,,1991,,0,0,0
74458,Sergio Novais,,CE,PSB,436,,,,,,,1999,,0,0,0
74459,Átila Freitas Lira,M,PI,PSB,66,26,Superior completo,PSB,L,1947-04-07,,1991,,571119.0100000005,1238.6100000000006,569880.4000000007
74460,Marcelo Costa E Castro,M,PI,PMDB,292,26,Superior completo,PMDB,E,1950-06-09,,1999,,1621806.6400000101,9767.009999999997,1601583.6400000094
74461,Themístocles De Sampaio Pereira,M,PI,PMDB,0,,,,E,1921-11-12,,1999,,307833.9800000002,9957.0,297876.9800000002
74462,José Wellington Barroso De Araújo Dias,,PI,PT,436,,,,,,,1999,,0,0,0
74463,Lavoisier Maia,,RN,PFL,436,,,,,,,1999,,0,0,0
74464,Múcio Sá,,RN,PTB,436,,,,,,,1999,,0,0,0
74465,José Avenzoar Arruda Das Neves,,PB,PT,436,,,,,,,1999,,0,0,0
74466,Carlos Marques Dunga,,PB,PMDB,436,,,,,,,1999,,0,0,0
74467,Damião Feliciano Da Silva,M,PB,PDT,338,136,Superior completo,PDT,E,1952-04-28,,1999,,1535433.7500000005,42079.91999999999,1488903.8300000005
74468,José Domiciano Cabral,,PB,PMDB,436,,,,,,,1999,,0,0,0
74469,Inaldo Rocha Leitão,,PB,PMDB,436,,,,,,,1999,,0,0,0
74470,Marcondes Iran Benevides Gadelha,M,PB,PSC,196,,,,E,1943-06-23,,1999,2009-10-14,684187.8199999991,1233.8899999999992,682953.93
74471,André Carlos Alves De Paula Filho,M,PE,DEM,62,26,Superior completo,DEM,E,1961-07-22,,1999,2007-04-23,728932.079999998,18691.46,710240.619999999
74472,Armando De Queiroz Monteiro Neto,M,PE,PTB,319,,,,E,1952-02-24,,1999,,453571.03000000014,4160.300000000001,449410.7300000004
74473,Carlos Batata,,PE,PFL,436,,,,,,,1999,,0,0,0
74474,Carlos Eduardo Cintra Da Costa Pereira,M,PE,PCDOB,199,199,Superior completo,PSC,E,1940-04-23,,1999,2013-10-08,1720483.0399999954,6213.330000000003,1714269.7099999958
74475,Clementino De Souza Coelho,,PE,PSB,436,,,,,,,1999,,0,0,0
74476,Djalma Souto Maior Paes Júnior,,PE,PSB,436,,,,,,,1999,,0,0,0
74477,Joaquim Francisco,,PE,PFL,436,,,,,,,1999,,0,0,0
74478,Luciano Bivar,,PE,PSL,436,,,,,,,1999,,0,0,0
74479,Marcos Antônio De Barros,,PE,PTB,436,,,,,,,1999,,0,0,0
74480,Francisco Appio,,RS,PP,436,,,,,,,2003,,0,0,0
74481,Wasny De Roure,,DF,PT,436,,,,,,,2003,,0,0,0
74482,Rubinelli,,SP,PT,436,90,Superior completo,PSOL,,1948-05-03,,2003,,0,0,0
74483,Milton Cardias,,RS,PTB,436,,,,,,,2003,,0,0,0
74484,Carlos Mota,,MG,PSB,436,,,,,,,2003,,0,0,0
74485,Mariângela Duarte,,SP,PT,436,,,,,,,2003,,0,0,0
74487,Fernando William,,RJ,PSB,436,,,,,,,,,0,0,0
74488,José Rajão,,DF,PSDB,436,,,,,,,2003,,0,0,0
74489,Casara,,RO,PSDB,436,160,Ensino médio completo,PDT,,1962-05-28,,2003,,0,0,0
74490,Joaquim Washington Luiz De Oliveira,M,MA,PT,413,,,,S,1949-12-24,,2003,,276940.1700000003,3277.5599999999995,273662.61000000034
74491,José Nazareno Cardeal Fonteles,M,PI,PT,196,136,Superior completo,PT,E,1954-05-04,,2003,,1088006.69,2122.0299999999997,1085884.6600000008
74492,Simplício Mário,,PI,PT,436,,,,,,,2003,,0,0,0
74493,Jurandir Bóia,,AL,PSB,436,196,Superior completo,PDT,,1942-04-12,,2003,,0,0,0
74494,Vadinho Baião,,MG,PT,436,,,,,,,2003,,0,0,0
74495,Jorge Gomes,,PE,PSB,436,,,,,,,2003,,0,0,0
74496,Zarattini,,SP,PT,436,,,,,,,2003,,0,0,0
74497,Sérgio Caiado,,GO,PP,436,199,Superior completo,PP,,1950-01-28,,2003,,0,0,0
74517,Benedito De Lira,M,AL,PP,199,,,,E,1942-05-01,,1995,,482344.03999999905,25250.680000000004,457093.3599999992
74518,Ceci Cunha,,,,436,,,,,,,1995,,0,0,0
74520,José Thomaz Nonô,,AL,PFL,436,,,,,,,1991,,0,0,0
74523,Talvane Albuquerque Neto,,,,436,,,,,,,1999,,0,0,0
74524,Adelson Ribeiro,,SE,PSDB,436,,,,,,,1995,,0,0,0
74527,Cleonâncio Fonseca,,SE,PPB,436,,,,,,,1991,,0,0,0
74528,Jerônimo De Oliveira Reis,M,SE,DEM,190,,,,V,1955-09-10,,1991,2007-04-23,454403.6000000002,7742.96,446660.64000000025
74529,José Teles,,,PSDB,436,,,,,,,1991,,0,0,0
74530,Marcelo Déda,,SE,PT,436,,,,,,,1995,,0,0,0
74533,Sérgio Barradas Carneiro,M,BA,PT,0,199,Superior completo,PT,S,1960-10-14,,2007,,805939.8700000007,19414.09,786525.7800000004
74534,Aroldo Cedraz De Oliveira,,BA,PFL,436,,,,,,,1991,,0,0,0
74535,Benito Gama,,BA,PMDB,436,,,,,,,1991,,0,0,0
74537,Cláudio Cajado Sampaio,M,BA,DEM,199,26,Superior completo,DEM,E,1963-12-01,,1995,,1492666.3199999984,12014.499999999996,1480651.8199999984
74538,Coriolano Sousa Sales,,BA,PDT,436,199,Superior completo,PSDB,,1943-08-01,,1995,,0,0,0
74540,Eraldo Tinoco,,BA,PFL,436,,,,,,,1991,,0,0,0
74541,Eujácio Simões Viana Filho,,BA,PL,436,,,,,,,1995,,0,0,0
74542,Felix De Almeida Mendonça,M,BA,DEM,97,,,,E,1928-03-23,,1991,2007-04-23,648063.060000001,3985.49,644077.570000001
74544,Geddel Quadros Vieira Lima,M,BA,PMDB,272,,,,E,1959-03-18,,1991,,72267.95999999995,2806.11,69461.84999999999
74545,Haroldo Borges Rodrigues Lima,,BA,PCDOB,436,,,,,,,1991,,0,0,0
74546,Jairo Azi,,BA,PFL,436,,,,,,,1991,,0,0,0
74547,Jairo Alfredo Oliveira Carneiro,M,BA,PP,290,199,Superior completo,PP,E,1944-03-28,,1991,2009-08-21,110830.11000000013,2091.83,108738.28000000013
74548,Jaques Wagner,,BA,PT,436,,,,,,,1991,,0,0,0
74549,João Almeida Dos Santos,M,BA,PSDB,269,5,Superior completo,PTB,E,1946-05-23,,1991,,689510.1199999976,5966.000000000002,683544.1199999974
74550,João Felipe De Souza Leão,M,BA,PP,399,26,Ensino médio completo,PP,E,1946-02-27,,1995,,1024902.5999999978,22776.369999999995,1002126.2299999979
74552,Jorge Khoury Hedaye,M,BA,DEM,201,26,Superior completo,DEM,E,1949-02-16,,1991,2007-04-23,677755.7699999985,3163.7299999999987,674592.039999999
74553,José Carlos Aleluia Costa,M,BA,DEM,253,,,,E,1947-12-09,,1991,2007-04-23,650910.7799999991,38052.50999999999,612858.2699999991
